variable,group,value
lace making,2020-07,66.66666666666667
lace making,2020-08,43.333333333333336
lace making,2020-09,76.66666666666667
lace making,2020-10,50.0
lace making,2020-11,50.0
lace making,2020-12,50.0
lace making,2021-01,63.333333333333336
lace making,2021-02,70.0
lace making,2021-03,73.33333333333333
lace making,2021-04,46.666666666666664
lace making,2021-05,26.666666666666668
lace making,2021-06,16.666666666666668
lace making,2021-07,46.666666666666664
lace making,2021-08,50.0
lace making,2021-09,50.0
lace making,2021-10,0.0
ice skating,2019-01,53.763440860215056
ice skating,2019-02,30.107526881720432
ice skating,2019-03,18.27956989247312
ice skating,2019-04,9.67741935483871
ice skating,2019-05,7.526881720430108
ice skating,2019-06,8.602150537634408
ice skating,2019-07,9.67741935483871
ice skating,2019-08,8.602150537634408
ice skating,2019-09,8.602150537634408
ice skating,2019-10,12.903225806451612
ice skating,2019-11,45.16129032258065
ice skating,2019-12,100.0
ice skating,2020-01,53.763440860215056
ice skating,2020-02,27.956989247311828
ice skating,2020-03,9.67741935483871
ice skating,2020-04,3.225806451612903
ice skating,2020-05,3.225806451612903
ice skating,2020-06,5.376344086021505
ice skating,2020-07,6.451612903225806
ice skating,2020-08,5.376344086021505
ice skating,2020-09,7.526881720430108
ice skating,2020-10,9.67741935483871
ice skating,2020-11,24.731182795698924
ice skating,2020-12,68.81720430107526
ice skating,2021-01,45.16129032258065
ice skating,2021-02,27.956989247311828
ice skating,2021-03,12.903225806451612
ice skating,2021-04,8.602150537634408
ice skating,2021-05,7.526881720430108
ice skating,2021-06,8.602150537634408
ice skating,2021-07,9.67741935483871
ice skating,2021-08,8.602150537634408
ice skating,2021-09,8.602150537634408
ice skating,2021-10,10.75268817204301
squash,2019-01,58.0
squash,2019-02,46.0
squash,2019-03,41.0
squash,2019-04,36.0
squash,2019-05,36.0
squash,2019-06,43.0
squash,2019-07,49.0
squash,2019-08,47.0
squash,2019-09,58.0
squash,2019-10,84.0
squash,2019-11,87.0
squash,2019-12,48.0
squash,2020-01,55.0
squash,2020-02,43.0
squash,2020-03,43.0
squash,2020-04,52.0
squash,2020-05,55.0
squash,2020-06,63.0
squash,2020-07,76.0
squash,2020-08,66.0
squash,2020-09,73.0
squash,2020-10,100.0
squash,2020-11,86.0
squash,2020-12,53.0
squash,2021-01,53.0
squash,2021-02,48.0
squash,2021-03,40.0
squash,2021-04,36.0
squash,2021-05,38.0
squash,2021-06,43.0
squash,2021-07,52.0
squash,2021-08,50.0
squash,2021-09,55.0
squash,2021-10,71.0
listening to music,2019-01,69.0
listening to music,2019-02,84.0
listening to music,2019-03,70.0
listening to music,2019-04,75.0
listening to music,2019-05,77.0
listening to music,2019-06,53.0
listening to music,2019-07,58.0
listening to music,2019-08,56.0
listening to music,2019-09,72.0
listening to music,2019-10,70.0
listening to music,2019-11,74.0
listening to music,2019-12,65.0
listening to music,2020-01,68.0
listening to music,2020-02,76.0
listening to music,2020-03,56.0
listening to music,2020-04,79.0
listening to music,2020-05,63.0
listening to music,2020-06,57.0
listening to music,2020-07,52.0
listening to music,2020-08,82.0
listening to music,2020-09,100.0
listening to music,2020-10,81.0
listening to music,2020-11,64.0
listening to music,2020-12,59.0
listening to music,2021-01,61.0
listening to music,2021-02,73.0
listening to music,2021-03,70.0
listening to music,2021-04,62.0
listening to music,2021-05,56.0
listening to music,2021-06,58.0
listening to music,2021-07,52.0
listening to music,2021-08,56.0
listening to music,2021-09,72.0
listening to music,2021-10,64.0
model united nations,2019-01,62.5
model united nations,2019-02,62.5
model united nations,2019-03,75.0
model united nations,2019-04,100.0
model united nations,2019-05,50.0
model united nations,2019-06,25.0
model united nations,2019-07,25.0
model united nations,2019-08,75.0
model united nations,2019-09,62.5
model united nations,2019-10,87.5
model united nations,2019-11,100.0
model united nations,2019-12,75.0
model united nations,2020-01,87.5
model united nations,2020-02,62.5
model united nations,2020-03,62.5
model united nations,2020-04,50.0
model united nations,2020-05,50.0
model united nations,2020-06,25.0
model united nations,2020-07,37.5
model united nations,2020-08,37.5
model united nations,2020-09,37.5
model united nations,2020-10,37.5
model united nations,2020-11,50.0
model united nations,2020-12,37.5
model united nations,2021-01,25.0
model united nations,2021-02,62.5
model united nations,2021-03,37.5
model united nations,2021-04,50.0
model united nations,2021-05,50.0
model united nations,2021-06,25.0
model united nations,2021-07,25.0
model united nations,2021-08,25.0
model united nations,2021-09,75.0
model united nations,2021-10,25.0
bell ringing,2019-01,65.06024096385542
bell ringing,2019-02,34.93975903614458
bell ringing,2019-03,49.397590361445786
bell ringing,2019-04,53.01204819277108
bell ringing,2019-05,65.06024096385542
bell ringing,2019-06,51.80722891566265
bell ringing,2019-07,67.46987951807229
bell ringing,2019-08,45.78313253012048
bell ringing,2019-09,61.44578313253012
bell ringing,2019-10,62.65060240963855
bell ringing,2019-11,80.72289156626506
bell ringing,2019-12,100.0
bell ringing,2020-01,59.036144578313255
bell ringing,2020-02,60.24096385542169
bell ringing,2020-03,56.626506024096386
bell ringing,2020-04,74.6987951807229
bell ringing,2020-05,57.83132530120482
bell ringing,2020-06,50.602409638554214
bell ringing,2020-07,51.80722891566265
bell ringing,2020-08,48.19277108433735
bell ringing,2020-09,51.80722891566265
bell ringing,2020-10,61.44578313253012
bell ringing,2020-11,63.855421686746986
bell ringing,2020-12,96.3855421686747
bell ringing,2021-01,57.83132530120482
bell ringing,2021-02,42.16867469879518
bell ringing,2021-03,49.397590361445786
bell ringing,2021-04,36.144578313253014
bell ringing,2021-05,46.98795180722892
bell ringing,2021-06,50.602409638554214
bell ringing,2021-07,45.78313253012048
bell ringing,2021-08,39.75903614457831
bell ringing,2021-09,44.57831325301205
bell ringing,2021-10,91.56626506024097
lock picking,2019-01,58.333333333333336
lock picking,2019-02,79.16666666666667
lock picking,2019-03,70.83333333333333
lock picking,2019-04,58.333333333333336
lock picking,2019-05,75.0
lock picking,2019-06,58.333333333333336
lock picking,2019-07,75.0
lock picking,2019-08,58.333333333333336
lock picking,2019-09,62.5
lock picking,2019-10,75.0
lock picking,2019-11,100.0
lock picking,2019-12,75.0
lock picking,2020-01,58.333333333333336
lock picking,2020-02,58.333333333333336
lock picking,2020-03,66.66666666666667
lock picking,2020-04,79.16666666666667
lock picking,2020-05,79.16666666666667
lock picking,2020-06,87.5
lock picking,2020-07,66.66666666666667
lock picking,2020-08,87.5
lock picking,2020-09,66.66666666666667
lock picking,2020-10,75.0
lock picking,2020-11,66.66666666666667
lock picking,2020-12,91.66666666666667
lock picking,2021-01,70.83333333333333
lock picking,2021-02,58.333333333333336
lock picking,2021-03,45.833333333333336
lock picking,2021-04,58.333333333333336
lock picking,2021-05,70.83333333333333
lock picking,2021-06,79.16666666666667
lock picking,2021-07,87.5
lock picking,2021-08,66.66666666666667
lock picking,2021-09,91.66666666666667
lock picking,2021-10,87.5
cross-stitch,2019-01,28.571428571428573
cross-stitch,2019-02,85.71428571428571
cross-stitch,2019-03,42.857142857142854
cross-stitch,2019-04,42.857142857142854
cross-stitch,2019-05,57.142857142857146
cross-stitch,2019-06,57.142857142857146
cross-stitch,2019-07,28.571428571428573
cross-stitch,2019-08,14.285714285714286
cross-stitch,2019-09,57.142857142857146
cross-stitch,2019-10,71.42857142857143
cross-stitch,2019-11,71.42857142857143
cross-stitch,2019-12,85.71428571428571
cross-stitch,2020-01,71.42857142857143
cross-stitch,2020-02,42.857142857142854
cross-stitch,2020-03,57.142857142857146
cross-stitch,2020-04,85.71428571428571
cross-stitch,2020-05,71.42857142857143
cross-stitch,2020-06,100.0
cross-stitch,2020-07,85.71428571428571
cross-stitch,2020-08,71.42857142857143
cross-stitch,2020-09,57.142857142857146
cross-stitch,2020-10,57.142857142857146
cross-stitch,2020-11,42.857142857142854
cross-stitch,2020-12,71.42857142857143
cross-stitch,2021-01,42.857142857142854
cross-stitch,2021-02,14.285714285714286
cross-stitch,2021-03,57.142857142857146
cross-stitch,2021-04,71.42857142857143
cross-stitch,2021-05,42.857142857142854
cross-stitch,2021-06,28.571428571428573
cross-stitch,2021-07,28.571428571428573
cross-stitch,2021-08,28.571428571428573
cross-stitch,2021-09,57.142857142857146
cross-stitch,2021-10,0.0
polo,2019-01,56.626506024096386
polo,2019-02,55.42168674698795
polo,2019-03,57.83132530120482
polo,2019-04,59.036144578313255
polo,2019-05,63.855421686746986
polo,2019-06,68.67469879518072
polo,2019-07,73.49397590361446
polo,2019-08,71.08433734939759
polo,2019-09,69.87951807228916
polo,2019-10,66.26506024096386
polo,2019-11,77.10843373493977
polo,2019-12,85.5421686746988
polo,2020-01,59.036144578313255
polo,2020-02,60.24096385542169
polo,2020-03,50.602409638554214
polo,2020-04,49.397590361445786
polo,2020-05,63.855421686746986
polo,2020-06,75.90361445783132
polo,2020-07,72.28915662650603
polo,2020-08,67.46987951807229
polo,2020-09,66.26506024096386
polo,2020-10,63.855421686746986
polo,2020-11,72.28915662650603
polo,2020-12,78.3132530120482
polo,2021-01,59.036144578313255
polo,2021-02,60.24096385542169
polo,2021-03,69.87951807228916
polo,2021-04,81.92771084337349
polo,2021-05,78.3132530120482
polo,2021-06,100.0
polo,2021-07,97.59036144578313
polo,2021-08,96.3855421686747
polo,2021-09,77.10843373493977
polo,2021-10,80.72289156626506
powerlifting,2019-01,91.48936170212765
powerlifting,2019-02,100.0
powerlifting,2019-03,95.74468085106383
powerlifting,2019-04,75.53191489361703
powerlifting,2019-05,72.34042553191489
powerlifting,2019-06,73.40425531914893
powerlifting,2019-07,69.14893617021276
powerlifting,2019-08,75.53191489361703
powerlifting,2019-09,70.2127659574468
powerlifting,2019-10,75.53191489361703
powerlifting,2019-11,70.2127659574468
powerlifting,2019-12,77.65957446808511
powerlifting,2020-01,82.97872340425532
powerlifting,2020-02,90.42553191489361
powerlifting,2020-03,62.765957446808514
powerlifting,2020-04,40.42553191489362
powerlifting,2020-05,44.680851063829785
powerlifting,2020-06,44.680851063829785
powerlifting,2020-07,55.319148936170215
powerlifting,2020-08,53.191489361702125
powerlifting,2020-09,53.191489361702125
powerlifting,2020-10,52.12765957446808
powerlifting,2020-11,51.06382978723404
powerlifting,2020-12,60.638297872340424
powerlifting,2021-01,64.8936170212766
powerlifting,2021-02,65.95744680851064
powerlifting,2021-03,61.702127659574465
powerlifting,2021-04,61.702127659574465
powerlifting,2021-05,61.702127659574465
powerlifting,2021-06,65.95744680851064
powerlifting,2021-07,64.8936170212766
powerlifting,2021-08,70.2127659574468
powerlifting,2021-09,59.57446808510638
powerlifting,2021-10,61.702127659574465
composting,2019-01,53.333333333333336
composting,2019-02,56.666666666666664
composting,2019-03,63.333333333333336
composting,2019-04,90.0
composting,2019-05,100.0
composting,2019-06,70.0
composting,2019-07,56.666666666666664
composting,2019-08,61.666666666666664
composting,2019-09,61.666666666666664
composting,2019-10,61.666666666666664
composting,2019-11,53.333333333333336
composting,2019-12,48.333333333333336
composting,2020-01,63.333333333333336
composting,2020-02,58.333333333333336
composting,2020-03,70.0
composting,2020-04,91.66666666666667
composting,2020-05,98.33333333333333
composting,2020-06,78.33333333333333
composting,2020-07,78.33333333333333
composting,2020-08,68.33333333333333
composting,2020-09,60.0
composting,2020-10,53.333333333333336
composting,2020-11,48.333333333333336
composting,2020-12,46.666666666666664
composting,2021-01,56.666666666666664
composting,2021-02,58.333333333333336
composting,2021-03,63.333333333333336
composting,2021-04,76.66666666666667
composting,2021-05,71.66666666666667
composting,2021-06,58.333333333333336
composting,2021-07,46.666666666666664
composting,2021-08,51.666666666666664
composting,2021-09,51.666666666666664
composting,2021-10,41.666666666666664
safari,2019-01,73.13432835820896
safari,2019-02,68.65671641791045
safari,2019-03,76.11940298507463
safari,2019-04,77.61194029850746
safari,2019-05,79.1044776119403
safari,2019-06,83.58208955223881
safari,2019-07,88.05970149253731
safari,2019-08,83.58208955223881
safari,2019-09,77.61194029850746
safari,2019-10,74.6268656716418
safari,2019-11,70.14925373134328
safari,2019-12,70.14925373134328
safari,2020-01,74.6268656716418
safari,2020-02,73.13432835820896
safari,2020-03,77.61194029850746
safari,2020-04,79.1044776119403
safari,2020-05,91.04477611940298
safari,2020-06,97.01492537313433
safari,2020-07,100.0
safari,2020-08,94.02985074626865
safari,2020-09,88.05970149253731
safari,2020-10,76.11940298507463
safari,2020-11,65.67164179104478
safari,2020-12,64.17910447761194
safari,2021-01,68.65671641791045
safari,2021-02,71.64179104477611
safari,2021-03,79.1044776119403
safari,2021-04,80.59701492537313
safari,2021-05,86.56716417910448
safari,2021-06,86.56716417910448
safari,2021-07,95.5223880597015
safari,2021-08,85.07462686567165
safari,2021-09,85.07462686567165
safari,2021-10,86.56716417910448
esports,2019-01,66.66666666666667
esports,2019-02,75.64102564102564
esports,2019-03,79.48717948717949
esports,2019-04,67.94871794871794
esports,2019-05,74.35897435897436
esports,2019-06,67.94871794871794
esports,2019-07,71.7948717948718
esports,2019-08,74.35897435897436
esports,2019-09,80.76923076923077
esports,2019-10,100.0
esports,2019-11,80.76923076923077
esports,2019-12,67.94871794871794
esports,2020-01,74.35897435897436
esports,2020-02,89.74358974358974
esports,2020-03,78.2051282051282
esports,2020-04,82.05128205128206
esports,2020-05,70.51282051282051
esports,2020-06,73.07692307692308
esports,2020-07,87.17948717948718
esports,2020-08,70.51282051282051
esports,2020-09,84.61538461538461
esports,2020-10,98.71794871794872
esports,2020-11,53.84615384615385
esports,2020-12,58.97435897435897
esports,2021-01,65.38461538461539
esports,2021-02,83.33333333333333
esports,2021-03,76.92307692307692
esports,2021-04,73.07692307692308
esports,2021-05,71.7948717948718
esports,2021-06,65.38461538461539
esports,2021-07,66.66666666666667
esports,2021-08,67.94871794871794
esports,2021-09,69.23076923076923
esports,2021-10,80.76923076923077
mineral collecting,2019-01,50.0
mineral collecting,2019-02,50.0
mineral collecting,2019-03,0.0
mineral collecting,2019-04,0.0
mineral collecting,2019-05,50.0
mineral collecting,2019-06,50.0
mineral collecting,2019-07,35.714285714285715
mineral collecting,2019-08,0.0
mineral collecting,2019-09,28.571428571428573
mineral collecting,2019-10,57.142857142857146
mineral collecting,2019-11,64.28571428571429
mineral collecting,2019-12,14.285714285714286
mineral collecting,2020-01,14.285714285714286
mineral collecting,2020-02,14.285714285714286
mineral collecting,2020-03,14.285714285714286
mineral collecting,2020-04,35.714285714285715
mineral collecting,2020-05,100.0
mineral collecting,2020-06,42.857142857142854
mineral collecting,2020-07,42.857142857142854
mineral collecting,2020-08,57.142857142857146
mineral collecting,2020-09,42.857142857142854
mineral collecting,2020-10,0.0
mineral collecting,2020-11,14.285714285714286
mineral collecting,2020-12,28.571428571428573
mineral collecting,2021-01,28.571428571428573
mineral collecting,2021-02,35.714285714285715
mineral collecting,2021-03,14.285714285714286
mineral collecting,2021-04,14.285714285714286
mineral collecting,2021-05,64.28571428571429
mineral collecting,2021-06,64.28571428571429
mineral collecting,2021-07,28.571428571428573
mineral collecting,2021-08,0.0
mineral collecting,2021-09,14.285714285714286
mineral collecting,2021-10,57.142857142857146
quizzes,2019-01,81.08108108108108
quizzes,2019-02,89.1891891891892
quizzes,2019-03,89.1891891891892
quizzes,2019-04,94.5945945945946
quizzes,2019-05,100.0
quizzes,2019-06,64.86486486486487
quizzes,2019-07,51.351351351351354
quizzes,2019-08,70.27027027027027
quizzes,2019-09,100.0
quizzes,2019-10,100.0
quizzes,2019-11,89.1891891891892
quizzes,2019-12,89.1891891891892
quizzes,2020-01,89.1891891891892
quizzes,2020-02,94.5945945945946
quizzes,2020-03,86.48648648648648
quizzes,2020-04,81.08108108108108
quizzes,2020-05,62.16216216216216
quizzes,2020-06,48.648648648648646
quizzes,2020-07,45.945945945945944
quizzes,2020-08,56.75675675675676
quizzes,2020-09,94.5945945945946
quizzes,2020-10,67.56756756756756
quizzes,2020-11,51.351351351351354
quizzes,2020-12,48.648648648648646
quizzes,2021-01,54.054054054054056
quizzes,2021-02,51.351351351351354
quizzes,2021-03,51.351351351351354
quizzes,2021-04,51.351351351351354
quizzes,2021-05,45.945945945945944
quizzes,2021-06,35.13513513513514
quizzes,2021-07,29.72972972972973
quizzes,2021-08,35.13513513513514
quizzes,2021-09,48.648648648648646
quizzes,2021-10,43.24324324324324
research,2019-01,93.75
research,2019-02,100.0
research,2019-03,93.75
research,2019-04,96.875
research,2019-05,78.125
research,2019-06,75.0
research,2019-07,71.875
research,2019-08,75.0
research,2019-09,100.0
research,2019-10,96.875
research,2019-11,87.5
research,2019-12,68.75
research,2020-01,84.375
research,2020-02,96.875
research,2020-03,84.375
research,2020-04,84.375
research,2020-05,75.0
research,2020-06,68.75
research,2020-07,71.875
research,2020-08,71.875
research,2020-09,96.875
research,2020-10,81.25
research,2020-11,71.875
research,2020-12,62.5
research,2021-01,65.625
research,2021-02,75.0
research,2021-03,71.875
research,2021-04,75.0
research,2021-05,68.75
research,2021-06,59.375
research,2021-07,56.25
research,2021-08,59.375
research,2021-09,81.25
research,2021-10,78.125
watching movies,2019-01,84.61538461538461
watching movies,2019-02,69.23076923076923
watching movies,2019-03,76.92307692307692
watching movies,2019-04,76.92307692307692
watching movies,2019-05,69.23076923076923
watching movies,2019-06,53.84615384615385
watching movies,2019-07,69.23076923076923
watching movies,2019-08,61.53846153846154
watching movies,2019-09,76.92307692307692
watching movies,2019-10,76.92307692307692
watching movies,2019-11,92.3076923076923
watching movies,2019-12,92.3076923076923
watching movies,2020-01,84.61538461538461
watching movies,2020-02,69.23076923076923
watching movies,2020-03,84.61538461538461
watching movies,2020-04,100.0
watching movies,2020-05,84.61538461538461
watching movies,2020-06,84.61538461538461
watching movies,2020-07,76.92307692307692
watching movies,2020-08,76.92307692307692
watching movies,2020-09,84.61538461538461
watching movies,2020-10,84.61538461538461
watching movies,2020-11,84.61538461538461
watching movies,2020-12,84.61538461538461
watching movies,2021-01,76.92307692307692
watching movies,2021-02,84.61538461538461
watching movies,2021-03,61.53846153846154
watching movies,2021-04,76.92307692307692
watching movies,2021-05,61.53846153846154
watching movies,2021-06,76.92307692307692
watching movies,2021-07,84.61538461538461
watching movies,2021-08,76.92307692307692
watching movies,2021-09,92.3076923076923
watching movies,2021-10,69.23076923076923
zoo visiting,2019-01,50.0
zoo visiting,2019-02,54.166666666666664
zoo visiting,2019-03,41.666666666666664
zoo visiting,2019-04,83.33333333333333
zoo visiting,2019-05,70.83333333333333
zoo visiting,2019-06,62.5
zoo visiting,2019-07,75.0
zoo visiting,2019-08,8.333333333333334
zoo visiting,2019-09,20.833333333333332
zoo visiting,2019-10,20.833333333333332
zoo visiting,2019-11,95.83333333333333
zoo visiting,2019-12,50.0
zoo visiting,2020-01,37.5
zoo visiting,2020-02,58.333333333333336
zoo visiting,2020-03,91.66666666666667
zoo visiting,2020-04,41.666666666666664
zoo visiting,2020-05,25.0
zoo visiting,2020-06,0.0
zoo visiting,2020-07,54.166666666666664
zoo visiting,2020-08,70.83333333333333
zoo visiting,2020-09,70.83333333333333
zoo visiting,2020-10,50.0
zoo visiting,2020-11,37.5
zoo visiting,2020-12,0.0
zoo visiting,2021-01,37.5
zoo visiting,2021-02,20.833333333333332
zoo visiting,2021-03,83.33333333333333
zoo visiting,2021-04,29.166666666666668
zoo visiting,2021-05,79.16666666666667
zoo visiting,2021-06,91.66666666666667
zoo visiting,2021-07,100.0
zoo visiting,2021-08,83.33333333333333
zoo visiting,2021-09,33.333333333333336
zoo visiting,2021-10,70.83333333333333
skateboarding,2019-01,15.0
skateboarding,2019-02,15.0
skateboarding,2019-03,16.666666666666668
skateboarding,2019-04,18.333333333333332
skateboarding,2019-05,16.666666666666668
skateboarding,2019-06,16.666666666666668
skateboarding,2019-07,16.666666666666668
skateboarding,2019-08,16.666666666666668
skateboarding,2019-09,16.666666666666668
skateboarding,2019-10,15.0
skateboarding,2019-11,16.666666666666668
skateboarding,2019-12,15.0
skateboarding,2020-01,16.666666666666668
skateboarding,2020-02,18.333333333333332
skateboarding,2020-03,16.666666666666668
skateboarding,2020-04,20.0
skateboarding,2020-05,23.333333333333332
skateboarding,2020-06,25.0
skateboarding,2020-07,23.333333333333332
skateboarding,2020-08,21.666666666666668
skateboarding,2020-09,26.666666666666668
skateboarding,2020-10,23.333333333333332
skateboarding,2020-11,18.333333333333332
skateboarding,2020-12,18.333333333333332
skateboarding,2021-01,16.666666666666668
skateboarding,2021-02,15.0
skateboarding,2021-03,16.666666666666668
skateboarding,2021-04,18.333333333333332
skateboarding,2021-05,16.666666666666668
skateboarding,2021-06,18.333333333333332
skateboarding,2021-07,100.0
skateboarding,2021-08,41.666666666666664
skateboarding,2021-09,15.0
skateboarding,2021-10,16.666666666666668
herbalism,2019-01,33.333333333333336
herbalism,2019-02,38.095238095238095
herbalism,2019-03,33.333333333333336
herbalism,2019-04,38.095238095238095
herbalism,2019-05,42.857142857142854
herbalism,2019-06,42.857142857142854
herbalism,2019-07,33.333333333333336
herbalism,2019-08,57.142857142857146
herbalism,2019-09,100.0
herbalism,2019-10,80.95238095238095
herbalism,2019-11,61.904761904761905
herbalism,2019-12,57.142857142857146
herbalism,2020-01,66.66666666666667
herbalism,2020-02,66.66666666666667
herbalism,2020-03,52.38095238095238
herbalism,2020-04,85.71428571428571
herbalism,2020-05,66.66666666666667
herbalism,2020-06,71.42857142857143
herbalism,2020-07,66.66666666666667
herbalism,2020-08,66.66666666666667
herbalism,2020-09,57.142857142857146
herbalism,2020-10,38.095238095238095
herbalism,2020-11,47.61904761904762
herbalism,2020-12,57.142857142857146
herbalism,2021-01,47.61904761904762
herbalism,2021-02,52.38095238095238
herbalism,2021-03,42.857142857142854
herbalism,2021-04,38.095238095238095
herbalism,2021-05,47.61904761904762
herbalism,2021-06,66.66666666666667
herbalism,2021-07,42.857142857142854
herbalism,2021-08,38.095238095238095
herbalism,2021-09,38.095238095238095
herbalism,2021-10,28.571428571428573
frisbee,2019-01,51.515151515151516
frisbee,2019-02,57.57575757575758
frisbee,2019-03,75.75757575757575
frisbee,2019-04,93.93939393939394
frisbee,2019-05,96.96969696969697
frisbee,2019-06,100.0
frisbee,2019-07,84.84848484848484
frisbee,2019-08,90.9090909090909
frisbee,2019-09,84.84848484848484
frisbee,2019-10,69.6969696969697
frisbee,2019-11,54.54545454545455
frisbee,2019-12,48.484848484848484
frisbee,2020-01,60.60606060606061
frisbee,2020-02,60.60606060606061
frisbee,2020-03,63.63636363636363
frisbee,2020-04,78.78787878787878
frisbee,2020-05,93.93939393939394
frisbee,2020-06,90.9090909090909
frisbee,2020-07,84.84848484848484
frisbee,2020-08,78.78787878787878
frisbee,2020-09,81.81818181818181
frisbee,2020-10,66.66666666666667
frisbee,2020-11,57.57575757575758
frisbee,2020-12,51.515151515151516
frisbee,2021-01,48.484848484848484
frisbee,2021-02,51.515151515151516
frisbee,2021-03,69.6969696969697
frisbee,2021-04,75.75757575757575
frisbee,2021-05,90.9090909090909
frisbee,2021-06,93.93939393939394
